Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
188074,Flag Mountain,Summit,Hinsdale County,Colorado,Granite Lake,3758,37.5418717,-107.3675005,None,10/13/78,null,null,null,null,8053,8
190218,Flagpole Hill,Summit,Saguache County,Colorado,Saguache,2466,38.0976872,-106.1300964,None,10/13/78,null,null,null,null,8109,8
174947,Flagpole Mountain,Summit,Mesa County,Colorado,Flatiron Mountain,3233,39.3357417,-107.5110688,1/1/67,10/13/78,null,null,null,null,8077,8
189905,Flagstaff Mountain,Summit,Saguache County,Colorado,Bonanza,3676,38.2755915,-106.1996072,None,10/13/78,null,null,null,null,8109,8
178631,Flagstaff Mountain,Summit,Boulder County,Colorado,Boulder,2132,40.0016789,-105.307524,None,10/13/78,null,null,null,null,8013,8
185355,Flat Iron,Summit,Mesa County,Colorado,Triangle Mesa,1869,38.7677562,-108.3924424,None,10/13/78,null,null,null,null,8077,8
186708,Flat Iron,Summit,Montrose County,Colorado,Grand View Mesa,2239,38.6515844,-107.6822011,None,10/13/78,null,null,null,null,8085,8
193007,Flat Top,Summit,Conejos County,Colorado,Manassa NE,2806,37.2122833,-105.8079573,None,10/13/78,null,null,null,null,8021,8
188380,Flat Top,Summit,Montrose County,Colorado,Horsefly Peak,3096,38.1832834,-107.9393499,None,10/13/78,null,null,null,null,8085,8
186832,Flat Top,Summit,Montrose County,Colorado,Red Rock Canyon,1930,38.5161491,-107.8495288,None,10/13/78,null,null,null,null,8085,8
182681,Flat Top,Summit,Logan County,Colorado,Julesburg Reservoir,1209,40.9496547,-102.6870404,None,10/13/78,null,null,null,null,8075,8
175682,Flat Top,Summit,Summit County,Colorado,Eagle Roost,2993,39.8203301,-106.1552235,None,10/13/78,null,null,null,null,8117,8
203381,Flat Top,Summit,Gunnison County,Colorado,Iris,2638,38.4677634,-106.7844719,None,10/13/78,null,null,null,null,8051,8
188924,Flat Top,Summit,Gunnison County,Colorado,Flat Top,3224,38.7094613,-106.909414,None,10/13/78,null,null,null,null,8051,8
190835,Flat Top,Summit,Conejos County,Colorado,Vicente Canyon,2793,37.160469,-106.1814499,None,10/13/78,null,null,null,null,8021,8
195057,Flat Top,Summit,Washington County,Colorado,Lusto Springs,1648,39.57663,-103.5973753,None,10/13/78,null,null,null,null,8121,8
201966,Flat Top Butte,Summit,Logan County,Colorado,North Sterling Reservoir,1333,40.8739707,-103.3543718,None,10/13/78,null,null,null,null,8075,8
185546,Flat Top Mesa,Summit,Mesa County,Colorado,Juanita Arch,1930,38.5966468,-108.9112059,None,10/13/78,null,null,null,null,8077,8
177261,Flat Top Mountain,Summit,Larimer County,Colorado,Chambers Lake,3456,40.5319048,-105.8257245,None,10/13/78,null,null,null,null,8069,8
174962,Flat Top Mountain,Summit,Mesa County,Colorado,Quaker Mesa,2898,39.2829361,-107.4329063,None,10/13/78,null,null,null,null,8077,8
173561,Flat Top Mountain,Summit,Garfield County,Colorado,Orno Peak,3763,40.0146181,-107.0832447,None,10/13/78,null,null,null,null,8045,8
176422,Flat Top Peak,Summit,San Miguel County,Colorado,Little Cone,3535,37.881376,-108.1027108,None,10/13/78,null,null,null,null,8113,8
186885,Flatiron,Summit,Montrose County,Colorado,Cathedral Peak,2644,38.5172296,-107.5496411,None,10/13/78,null,null,null,null,8085,8
174751,Flatiron Mesa,Summit,Garfield County,Colorado,North Mamm Peak,2403,39.4573578,-107.7978096,None,10/13/78,null,null,null,null,8045,8
184327,Flatiron Mesa,Summit,Archuleta County,Colorado,Chris Mountain,2493,37.3433561,-107.199042,None,10/13/78,null,null,null,null,8007,8
178050,Flatiron Mountain,Summit,Larimer County,Colorado,Carter Lake Reservoir,1885,40.3666444,-105.2263647,None,10/13/78,null,null,null,null,8069,8
173950,Flatiron Mountain,Summit,Garfield County,Colorado,Adams Lake,3297,39.6616422,-107.3869886,None,10/13/78,null,null,null,null,8045,8
177611,Flatiron Mountain,Summit,Larimer County,Colorado,Trail Ridge,3759,40.4844218,-105.7111076,None,10/13/78,null,null,null,null,8069,8
174950,Flatiron Mountain,Summit,Mesa County,Colorado,Flatiron Mountain,2498,39.3329472,-107.562545,None,10/13/78,null,null,null,null,8077,8
194997,Flattop Butte,Summit,Las Animas County,Colorado,Hidden Valley Ranch,1841,37.5517249,-104.3414582,None,10/13/78,null,null,null,null,8071,8
204966,Flattop Mountain,Summit,Larimer County,Colorado,McHenrys Peak,3758,40.3087194,-105.690079,1/1/32,10/13/78,null,null,null,null,8069,8
170414,Flattop Mountain,Summit,Jackson County,Colorado,Mount Zirkel,3687,40.8046876,-106.6353691,None,10/13/78,null,null,null,null,8057,8
191054,Flattop Mountain,Summit,Archuleta County,Colorado,Elephant Head Rock,3486,37.2047117,-106.729234,None,10/13/78,null,null,null,null,8007,8
169846,Flattop Mountain,Summit,Routt County,Colorado,Tumble Mountain,2345,40.987867,-107.2153871,None,10/13/78,null,null,null,null,8107,8
203307,Flattop Mountain,Summit,Dolores County,Colorado,Hermosa Peak,3687,37.7457377,-107.9482848,None,10/13/78,null,null,null,null,8033,8
176545,Flattop Mountain,Summit,Dolores County,Colorado,Groundhog Reservoir,2967,37.7916196,-108.3182564,None,10/13/78,null,null,null,null,8033,8
191662,Fleming Mountain,Summit,Fremont County,Colorado,Coaldale,2419,38.3542594,-105.7866849,None,10/13/78,null,null,null,null,8043,8
177363,Fletcher Hill,Summit,Larimer County,Colorado,Buckhorn Mountain,1880,40.5291924,-105.2741857,None,10/13/78,null,null,null,null,8069,8
179617,Fletcher Mountain,Summit,Summit County,Colorado,Copper Mountain,4250,39.4031988,-106.1287279,None,10/13/78,null,null,null,null,8117,8
182020,Flirtation Peak,Summit,Clear Creek County,Colorado,Idaho Springs,2523,39.7346544,-105.5201361,None,10/13/78,null,null,null,null,8019,8
202984,Florida Mesa,Summit,La Plata County,Colorado,Durango East,2211,37.2724815,-107.8100918,None,10/13/78,null,null,null,null,8067,8
188000,Florida Mountain,Summit,La Plata County,Colorado,Columbine Pass,3979,37.581978,-107.5940669,None,10/13/78,null,null,null,null,8067,8
172296,Floyd Peak,Summit,Routt County,Colorado,Floyd Peak,2870,40.7019442,-106.8045863,None,10/13/78,null,null,null,null,8107,8
192287,Fluted Peak,Summit,Saguache County,Colorado,Horn Peak,4129,38.0244548,-105.6014082,1/1/70,10/13/78,null,null,null,null,8109,8
179493,Fools Peak,Summit,Eagle County,Colorado,Mount Jackson,3939,39.4508128,-106.5994444,None,10/13/78,null,null,null,null,8037,8
179715,Ford Peak,Summit,Pitkin County,Colorado,Ruedi Reservoir,3175,39.3437188,-106.7932954,None,10/13/78,null,null,null,null,8097,8
188811,Forest Hill,Summit,Gunnison County,Colorado,Italian Creek,3795,38.8962584,-106.6786128,None,10/13/78,null,null,null,null,8051,8
190733,Forest King Mountain,Summit,Conejos County,Colorado,Platoro,3372,37.3423664,-106.5417155,None,10/13/78,null,null,null,null,8021,8
188956,Fossil Mountain,Summit,Gunnison County,Colorado,Fairview Peak,3886,38.6706368,-106.6060248,None,10/13/78,null,null,null,null,8051,8
182583,Fourth of July Mountain,Summit,Jefferson County,Colorado,Indian Hills,2302,39.5363707,-105.2091679,None,10/13/78,null,null,null,null,8059,8
2803733,Fowler Peak,Summit,Dolores County,Colorado,Dolores Peak,4105,37.856894,-108.0116894,3/12/19,4/19/19,null,null,null,null,8033,8
173826,Fowler Peak,Summit,Rio Blanco County,Colorado,Blair Mountain,3185,39.8699903,-107.4834434,None,10/13/78,null,null,null,null,8103,8
190344,Fox Mountain,Summit,Mineral County,Colorado,Beaver Creek Reservoir,3515,37.5064199,-106.7434915,None,10/13/78,null,null,null,null,8079,8
181374,Fox Mountain,Summit,Clear Creek County,Colorado,Empire,3322,39.8328553,-105.6436889,None,10/13/78,null,null,null,null,8019,8
196595,Francisco Peak,Summit,Costilla County,Colorado,El Valle Creek,4008,37.1823189,-105.1660234,1/1/72,8/1/90,null,null,null,null,8023,8
203268,Franklin Mesa,Summit,Montrose County,Colorado,Montrose West,1831,38.4889471,-107.994181,None,10/13/78,null,null,null,null,8085,8
182983,Fremont Butte,Summit,Washington County,Colorado,Fremont Butte,1443,40.2489849,-103.3085626,1/1/54,10/13/78,null,null,null,null,8121,8
193301,Fremont Fort,Summit,El Paso County,Colorado,Peyton,2170,39.1217564,-104.4145714,None,10/13/78,null,null,null,null,8041,8
183424,Fremont Knoll,Summit,Park County,Colorado,Milligan Lakes,2952,39.3646212,-105.8747252,None,10/13/78,null,null,null,null,8093,8
191860,Fremont Peak,Summit,Fremont County,Colorado,Royal Gorge,2198,38.4488208,-105.2828005,None,10/13/78,null,null,null,null,8043,8
180128,French Mountain,Summit,Lake County,Colorado,Mount Massive,4251,39.1283791,-106.4822818,None,10/13/78,null,null,null,null,8065,8
196242,Frenchmans Butte,Summit,Las Animas County,Colorado,Dalerose Mesa,1825,37.1346882,-103.4815153,None,10/13/78,null,null,null,null,8071,8
1986972,Fritz Peak,Summit,Gilpin County,Colorado,Tungsten,2750,39.9095075,-105.4908427,None,4/17/03,null,null,null,null,8047,8
186701,Fruitland Mesa,Summit,Delta County,Colorado,Black Ridge,2276,38.6714541,-107.7996104,None,10/13/78,null,null,null,null,8029,8
182830,Fry Hill,Summit,Morgan County,Colorado,Judson Hills,1467,40.3904182,-103.8763302,None,10/13/78,null,null,null,null,8087,8
186292,Fry Mesa,Summit,Delta County,Colorado,Gray Reservoir,2284,38.9005351,-107.6344916,None,10/13/78,null,null,null,null,8029,8
179853,Fryer Hill,Summit,Lake County,Colorado,Leadville North,3203,39.2549833,-106.2727908,None,10/13/78,null,null,null,null,8065,8
187528,Fuller Peak,Summit,San Juan County,Colorado,Ophir,4198,37.7959925,-107.8212942,None,10/13/78,null,null,null,null,8111,8
177818,Gabletop Mountain,Summit,Larimer County,Colorado,McHenrys Peak,3642,40.3328051,-105.7008721,None,10/13/78,null,null,null,null,8069,8
175578,Galena Mountain,Summit,Gunnison County,Colorado,Snowmass Mountain,3833,39.0224949,-107.0764896,None,10/13/78,null,null,null,null,8051,8
187648,Galena Mountain,Summit,San Juan County,Colorado,Howardsville,4045,37.8278264,-107.5616943,None,10/13/78,null,null,null,null,8111,8
179822,Galena Mountain,Summit,Lake County,Colorado,Homestake Reservoir,3928,39.3149065,-106.4323576,None,10/13/78,null,null,null,null,8065,8
191687,Galena Peak,Summit,Saguache County,Colorado,Coaldale,3798,38.3086454,-105.8687816,None,10/13/78,null,null,null,null,8109,8
181837,Ganley Mountain,Summit,Clear Creek County,Colorado,Grays Peak,3930,39.6685557,-105.7763216,None,10/13/78,null,null,null,null,8019,8
2797061,Gannett Peak (not official),Summit,Lake County,Colorado,Mount Massive,4393,39.18753,-106.475576,5/3/22,9/12/18,null,null,null,null,8065,8
192599,Gardner Butte,Summit,Huerfano County,Colorado,Gardner,2229,37.7817691,-105.1454792,None,10/13/78,null,null,null,null,8055,8
191567,Gardner Peak,Summit,Fremont County,Colorado,Gribble Mountain,2724,38.5471428,-105.4913734,None,10/13/78,null,null,null,null,8043,8
191750,Garell Peak,Summit,Fremont County,Colorado,Arkansas Mountain,2543,38.4369725,-105.6661474,None,10/13/78,null,null,null,null,8043,8
174298,Garfield Mesa,Summit,Mesa County,Colorado,Corcoran Peak,2218,39.3378894,-108.5924608,None,10/13/78,null,null,null,null,8077,8
174275,Garfield Mesa (not official),Summit,Garfield County,Colorado,Highline Lake,1520,39.3677557,-108.8326027,None,10/13/78,null,null,null,null,8045,8
180364,Garfield Peak,Summit,Chaffee County,Colorado,Independence Pass,4200,39.0306078,-106.5950007,None,10/13/78,null,null,null,null,8015,8
185518,Garnet Mesa,Summit,Delta County,Colorado,Delta,1592,38.726812,-108.012565,None,10/13/78,null,null,null,null,8029,8
186324,Garvin Mesa,Summit,Delta County,Colorado,Bowie,1946,38.9068381,-107.5719634,None,10/13/78,null,null,null,null,8029,8
180100,Geissler Mountain,Summit,Pitkin County,Colorado,Mount Champion,4048,39.1451331,-106.5829047,None,10/13/78,null,null,null,null,8097,8
191812,Gem Mountain,Summit,Fremont County,Colorado,Hillside,2647,38.2847651,-105.5513371,None,10/13/78,null,null,null,null,8043,8
180210,Gemini Peak,Summit,Park County,Colorado,Mount Sherman,4246,39.2347393,-106.1681509,None,10/13/78,null,null,null,null,8093,8
182105,Genesee Mountain,Summit,Jefferson County,Colorado,Evergreen,2521,39.703037,-105.293592,None,10/13/78,null,null,null,null,8059,8
182465,Geneva Mountain,Summit,Park County,Colorado,Mount Evans,3760,39.5507682,-105.6938002,1/1/16,10/13/78,null,null,null,null,8093,8
182396,Geneva Peak,Summit,Summit County,Colorado,Montezuma,4040,39.5537902,-105.8235046,None,10/13/78,null,null,null,null,8117,8
174488,Georgia Mesa,Summit,Mesa County,Colorado,Molina,2189,39.1451791,-108.0311915,None,10/13/78,null,null,null,null,8077,8
204975,Gianttrack Mountain,Summit,Larimer County,Colorado,Longs Peak,2767,40.3476881,-105.5513605,1/1/43,10/13/78,null,null,null,null,8069,8
185340,Gibbler Mountain,Summit,Mesa County,Colorado,Jacks Canyon,2325,38.8269891,-108.5175584,None,10/13/78,null,null,null,null,8077,8
178975,Gibbs Peak,Summit,Montezuma County,Colorado,La Plata,3746,37.4097309,-108.102416,None,10/13/78,null,null,null,null,8083,8
179635,Gibson Hill,Summit,Summit County,Colorado,Breckenridge,3187,39.4956813,-106.029345,None,10/13/78,null,null,null,null,8117,8
191944,Gibson Peak,Summit,Saguache County,Colorado,Rito Alto Peak,3911,38.0732512,-105.7124365,None,10/13/78,null,null,null,null,8109,8
179031,Gifford Knoll,Summit,Montezuma County,Colorado,Mud Creek,1921,37.3281719,-108.7361346,None,10/13/78,null,null,null,null,8083,8
201972,Gilman Mountain,Summit,Larimer County,Colorado,Buckeye,1908,40.8741882,-105.1170587,None,10/13/78,null,null,null,null,8069,8
187092,Gilpin Peak,Summit,Ouray County,Colorado,Telluride,4169,37.9863328,-107.7932571,None,10/13/78,null,null,null,null,8091,8
202018,Gilsonite Hills,Summit,Rio Blanco County,Colorado,Banta Ridge,2162,39.9159554,-108.995423,None,10/13/78,null,null,null,null,8103,8
177845,Glacier Knobs,Summit,Larimer County,Colorado,McHenrys Peak,3131,40.2982313,-105.6501807,1/1/61,10/13/78,null,null,null,null,8069,8
202878,Glacier Mountain,Summit,Summit County,Colorado,Keystone,3793,39.562606,-105.8782922,None,10/13/78,null,null,null,null,8117,8
183127,Glacier Peak,Summit,Summit County,Colorado,Boreas Pass,3921,39.4842964,-105.8839139,None,10/13/78,null,null,null,null,8117,8
187840,Glacier Point,Summit,La Plata County,Colorado,Storm King Peak,4167,37.6260194,-107.6143668,None,10/13/78,null,null,null,null,8067,8
182882,Glacken Hill,Summit,Logan County,Colorado,Glacken Hill,1391,40.4660597,-102.9971881,None,10/13/78,null,null,null,null,8075,8
176520,Glade Mountain,Summit,Dolores County,Colorado,Glade Mountain,2795,37.775943,-108.5877762,None,10/13/78,null,null,null,null,8033,8
187460,Gladstone Peak,Summit,San Miguel County,Colorado,Mount Wilson,4224,37.845232,-107.9838829,None,10/13/78,null,null,null,null,8113,8
191290,Globe Hill,Summit,Teller County,Colorado,Cripple Creek South,3180,38.747221,-105.1522985,None,10/13/78,null,null,null,null,8119,8
171378,Gnat Hill,Summit,Routt County,Colorado,Breeze Mountain,2175,40.4546237,-107.3879339,None,10/13/78,null,null,null,null,8107,8
193851,Goat Butte,Summit,Pueblo County,Colorado,Goat Butte,1691,38.0286529,-104.5511598,None,10/13/78,null,null,null,null,8101,8
193739,Goat Hill,Summit,Pueblo County,Colorado,Northeast Pueblo,1443,38.2698956,-104.6050332,1/1/63,10/13/78,null,null,null,null,8101,8
177196,Goat Hill,Summit,Larimer County,Colorado,Laporte,1702,40.6424918,-105.1698634,None,10/13/78,null,null,null,null,8069,8
170122,Goat Mountain,Summit,Larimer County,Colorado,Cherokee Park,2370,40.9005332,-105.4948741,None,10/13/78,null,null,null,null,8069,8
183323,Goat Mountain,Summit,Jefferson County,Colorado,Platte Canyon,2376,39.4922043,-105.1467928,None,10/13/78,null,null,null,null,8059,8
174129,Gobbler Knob,Summit,Eagle County,Colorado,Cottonwood Pass,2529,39.5804801,-107.0762778,None,10/13/78,null,null,null,null,8037,8
195759,Gobblers Knob,Summit,Prowers County,Colorado,Gobblers Knob,1309,37.7642103,-102.6074914,None,10/13/78,null,null,null,null,8099,8
192345,Gobblers Knob,Summit,Custer County,Colorado,Deer Peak,3284,38.0788098,-105.1670131,None,10/13/78,null,null,null,null,8027,8
195001,Gobblers Knob,Summit,Las Animas County,Colorado,Hidden Valley Ranch,1729,37.5663278,-104.2863502,None,10/13/78,null,null,null,null,8071,8
196842,Gobblers Knob,Summit,Fremont County,Colorado,Cotopaxi,2078,38.3593181,-105.7361707,None,11/1/91,null,null,null,null,8043,8
196493,Goddard Peak,Summit,Phillips County,Colorado,Holyoke,1218,40.5110464,-102.3611195,1/1/79,4/1/90,null,null,null,null,8095,8
192872,Goemmer Butte,Summit,Huerfano County,Colorado,Cuchara,2435,37.4731177,-105.042595,None,10/13/78,null,null,null,null,8055,8
179487,Gold Dust Peak,Summit,Eagle County,Colorado,Mount Jackson,4076,39.4789345,-106.5945946,None,10/13/78,null,null,null,null,8037,8
187167,Gold Hill,Summit,San Miguel County,Colorado,Telluride,3880,37.8942229,-107.8231291,None,10/13/78,null,null,null,null,8113,8
179615,Gold Hill,Summit,Summit County,Colorado,Copper Mountain,3639,39.4160676,-106.1603098,None,10/13/78,null,null,null,null,8117,8
197498,Gold Hill,Summit,Gunnison County,Colorado,Cumberland Pass,3626,38.7118898,-106.4761282,None,7/1/92,null,null,null,null,8051,8
180320,Gold Hill,Summit,Gunnison County,Colorado,New York Peak,3770,39.0459844,-106.7397692,None,10/13/78,null,null,null,null,8051,8
178611,Golden Age Hill,Summit,Boulder County,Colorado,Boulder,2559,40.1229854,-105.3650664,None,10/13/78,null,null,null,null,8013,8
187523,Golden Horn,Summit,San Juan County,Colorado,Ophir,4194,37.8047287,-107.8246478,None,10/13/78,null,null,null,null,8111,8
181956,Goliath Peak,Summit,Clear Creek County,Colorado,Idaho Springs,3725,39.6403522,-105.5989227,None,10/13/78,null,null,null,null,8019,8
203094,Good Point,Summit,Mesa County,Colorado,Escalante Forks,2156,38.7068062,-108.3944094,None,10/13/78,null,null,null,null,8077,8
203421,Goodrich Peak,Summit,Mineral County,Colorado,Beaver Creek Reservoir,3226,37.6247219,-106.7466988,None,10/13/78,null,null,null,null,8079,8
186395,Goose Hill,Summit,Gunnison County,Colorado,Paonia Reservoir,2429,38.9777008,-107.2898055,None,10/13/78,null,null,null,null,8051,8
173117,Gore Mountain,Summit,Routt County,Colorado,Gore Mountain,3261,40.2233755,-106.6571012,None,10/13/78,null,null,null,null,8107,8
191855,Gorge Hills,Summit,Fremont County,Colorado,Royal Gorge,2198,38.4488076,-105.2828164,None,10/13/78,null,null,null,null,8043,8
186479,Gothic Mountain,Summit,Gunnison County,Colorado,Oh-be-joyful,3848,38.9560236,-107.0106125,None,10/13/78,null,null,null,null,8051,8
183580,Gott Mountain,Summit,Douglas County,Colorado,Devils Head,2272,39.333255,-105.0279879,None,10/13/78,null,null,null,null,8035,8
202101,Gould Mountain,Summit,Jackson County,Colorado,Clark Peak,3165,40.5230311,-105.9911175,None,10/13/78,null,null,null,null,8057,8
202200,Graham Mesa,Summit,Garfield County,Colorado,Silt,1794,39.575549,-107.7446663,None,10/13/78,null,null,null,null,8045,8
